⑯⑴⑮⑿⑵⑯⑿	abandon
⑥⒅①⒌①⑲⒌	superpower
⑥⒅①⒌⑥⒀⑵	supersede
⑥⒅①⒌⑥②⒈	superstar
⑥⒅①⒌⑥②⒉	superstore
⑥⒅①⒌⑷⒂⑹	supervise
⑥⑯①⑪⑳⑿②	supplant
⑥⑯①⑪⒂⒌⑹	suppliers
⑥⑯①⑪⒂⑬⑩	supplying
⑥⑯①⒉②⑯⑵	supported
⑥⑯①⒉②⒌⑹	supporters
⑥⑯①⒉②⑬⑩	supporting
⑥⑯①⒉②⑬⑷	supportive
⑥⑯①⒄⑹⑯⑹	supposes
⑥⑯①⒄⑹⑬⑩	supposing
⑥⑯①⑾⑭⑥②	suppressed
⑥⑯①⑾⑭⑥⒌	suppressor
⑥⒋④⑬⑥⑯⑹	surfaces
⑥⒋④⑬⑥⑬⑩	surfacing
⑥⒋⑻⑬③⑯⑪	surgical
⑥⒋⑻⑬③⑪⑬	surgically
⑥⒌①⑾⒂⑹⑵	surprised
⑥⒌⑭⑿⑵⒌⑵	surrendered
⑥⒃⑾⑯⑶⑯②	surrogate
⑥⒌⑲⑿⑵⑯⑵	surrounded
⑥⒌⑲⑿⑵⑬⑩	surrounding
⑥⒌⑷⒂⑷⑯⑪	survival
⑥⒌⑷⒂⑷⑬⑩	surviving
⑥⒌⑷⒂⑷⒌⑹	survivors
⑥⑯⑥①⑭③②	suspect
⑥⒃⑥①⑭③②	suspect
⑥⑯⑥①⑭⑿⑵	suspend
⑥⑯⑥①⑭⑿⑥	suspense
⑥⑯⑥②⒁⑿⑵	sustained
⑥⑯⑥②⒁⑿⑹	sustains
⑥⑼⑰⑪⒄⑬⑩	swallowing
⑥⑼⒀②⑯⑥②	sweetest
⑥⑼⒀②⑽⒈②	sweetheart
⑥⑼⒀②⑿⑯⑥	sweetness
⑥⑼⑬④②⑪⑬	swiftly
⑥⑼⑬⑫⑥⒅②	swimsuit
⑥⑼⑬⑿⑻⑬⑩	swinging
⑥⑼⑬⑧⑴⒉⑵	switchboard
⑥⑼⑬⑷⑯⑪⑵	swivelled
⑥⑬⑪⑮⑴⑬③	syllabic
⑥⑬⑪⑯⑴⑯⑪	syllable
⑥⑬⑪⑯⑴⑯⑥	syllabus
⑥⑬⑫⑯②⑾⑬	symmetry
⑥⑬⑫①⑯⑤⑬	sympathy
⑥⑬⑫④⑯⑿⑬	symphony
⑥⑬⑫①②⑯⑫	symptom
⑥⑬⑿⑯⑶⑰⑶	synagogue
⑥⑬⑿⑵⑾⒄⑫	syndrome
⑥⑬⑿⑯⑿⑬⑫	synonym
⑥⑬⑿②⑮③⑥	syntax
⑥⑬④⑬⑪⑬⑥	syphilis
⑥⑬⑥②⑯⑫⑹	systems
②⑮⑴⑪⑯②⑥	tablets
②⒁⑴⑯⑪⑼⒊	tableware
②⑮⑴⑪⒆⑵⑹	tabloids
②⑮⑴⑨⑯⑪⒌	tabular
②⑮⑥⑬②⑪⑬	tacitly
②⑮③②④⑯⑪	tactful
②⑮③②⑬③⑥	tactics
②⑮③②⑪⑯⑥	tactless
②⑮⑵①⒄⑪⑹	tadpoles
②⒂⑼⑯⑿⒀⑹	taiwanese
②⒁③⒄⑷⒌⑹	takeovers
②⑮⑪⑯⑿②⑥	talents
②⒇③⑯②⑬⑷	talkative
②⑮⑫①⒌⑬⑩	tampering
②⑮⑩⑶⑯⑪⑵	tangled
②⑮⑩⑶⑯⑪⑹	tangles
②⑮⑿②⑾⑯⑫	tantrum
②⑮①⑼⒇②⒌	tapwater
②⒈⑶⑯②⑯⑵	targeted
②⒈⑶⑯②⑬⑩	targeting
②⒈①⒇⑪⑬⑿	tarpaulin
②⑮⑾⑯⑶⑯⑿	tarragon
②⒁⑥②④⑯⑪	tasteful
②⒁⑥②⑪⑯⑥	tasteless
②⑮③⑥⑫⑮⑿	taxman
②⑮③⑥①⒁⒌	taxpayer
②⒀⑹⑬⑩⑪⑬	teasingly
②⒀⑥①⒅⑿⑹	teaspoons
②⑭③⑿⒀③⑥	techniques
②⒀⑿⒁⑻⒌⑹	teenagers
②⑭⑪⑬④⒄⑿	telephone
②⑭⑫①⒌⑯②	temperate
②⑭⑫①⑬⑥②	tempest
②⑭⑫①⑪⑯②	template
②⑭⑫①⑯⑪⑹	temples
②⑭⑫①⒌⑯⑪	temporal
②⑭⑫①⒌⒌⑬	temporary
②⑭⑫①②⑯⑵	tempted
②⑭⑫①②⑬⑩	tempting
②⑭⑿⑯⑴⑯⑪	tenable
②⑬⑿⒁⑦⑯⑥	tenacious
②⑭⑿⑯⑿⑥⑬	tenancy
②⑭⑿⑯⑿②⑥	tenants
②⑭⑿⑵⒌⑬⑩	tendering
②⑭⑿⑵⒌⑪⑬	tenderly
②⑭⑿⑵⑯⑿⑹	tendons
②⑭⑿⑦⑯⑿⑹	tensions
②⑭⑿⑨⑱⑯⑥	tenuous
②⑭⑿⑨⑱⒌⑹	tenures
②⒋⑫⑬⑿⑯⑪	terminal
②⒋⑫⑬⑿⒁②	terminate
②⒋⑫⑬⑿⑯⑥	terminus
②⑭⑾⑯⑥⑯⑹	terraces
②⑭⑾⑯⑴⑯⑪	terrible
②⑭⑾⑯⑴⑪⑬	terribly
②⑭⑾⑬④⒂⑵	terrified
②⑭⑾⑬②⒌⑬	territory
②⑭⑾⒌⑬⑥②	terrorist
②⑭⑥②⒁②⒌	testator
②⑭⑥②⑬④⒂	testify
②⑭⑥②⑬⑪⑬	testily
②⑭②⑯⑿⑯⑥	tetanus
②⒏②⑰⑿⑬③	teutonic
②⑭③⑥②⒂⑪	textile
②⑭③⑥⑧⒌⑵	textured
②⑭③⑥⑧⒌⑹	textures
⑤⑮⑩③④⑯⑪	thankful
⑤⑬⑫⑮②⑬③	thematic
⑤⒎⑪⒄⑻⑯⑿	theologian
⑤⑬⑰⑪⑯⑻⑬	theology
⑤⑭⑾⑯①⑬⑹	therapies
⑸⒊⑯⑴⑲②⑥	thereabouts
⑤⑬③⑯⑿⑬⑩	thickening
⑤⒃⑾⑯⑿⑯⑥	thoroughness
⑤⒇②④⑯⑪⑬	thoughtfully
⑤⑲⑹⑯⑿⑵⑤	thousandth
⑤⑾⑭②⑯⑿⑵	threatened
⑤⑾⑭②⑯⑿⑹	threatens
⑤⑾⒀④⒄⑪⑵	threefold
⑤⑾⑭①⑯⑿⑥	threepence
⑤⑾⒃⑥②⑬⑩	thrusting
⑤⒃⑿⑵⒌⑬⑩	thundering
⑤⒃⑿⑵⒌⑯⑥	thunderous
②⑬⑴⑭②⑯⑿	tibetan
②⒂⑵⑬⑿⑯⑥	tidiness
②⒂⑫⑥③⒁⑪	timescale
②⑬⑫⑬⑵⑪⑬	timidly
②⑬⑩⑶⑪⑬⑩	tingling
②⒂⑿⑬⑯⑥②	tiniest
②⑬⑩③⒌⑬⑩	tinkering
②⒂⒌⑵⑿⑯⑥	tiredness
②⒂②⑮⑿⑬③	titanic
②⑰⑪⒌⑯⑿⑥	tolerance
②⑰⑪⒌⑯⑿②	tolerant
②⑯⑫⑳②⒄⑹	tomatoes
②⒅⑫⑥②⒄⑿	tombstone
②⒅⑤⑴⑾⒃⑦	toothbrush
②⒅⑤①⒁⑥②	toothpaste
②⑰①⑬③⑯⑪	topical
②⑰①⑫⒄⑥②	topmost
②⒉①⒀⑵⒄⑹	torpedoes
②⒌⑭⑿⑦⑯⑪	torrential
②⑰⑾⑯⑿②⑥	torrents
②⒉②⑯⑥⑯⑹	tortoises
②⒄②⑯⑪⑬⑩	totalling
②⒃⑧⑬⑩⑪⑬	touchingly
②⒃⑧⑥②⒄⑿	touchstone
②⑱⒌⑬⑹⑯⑫	tourism
②⑱⒌⑬⑥②⑥	tourists
②⑲⑿⑹④⒄③	townsfolk
②⑲⑿⑦⑬①⑥	townships
②⑲⑿⑹⑫⑭⑿	townsmen
②⑰③⑥⑬⑿⑹	toxins
②⑾⑮③⑥⒅②	tracksuit
②⑾⑮③⑦⑯⑿	traction
②⑾⑮③②⒌⑹	tractors
②⑾⒁⑵⑫⒈③	trademark
②⑾⑮⑻⑯⑵⑬	tragedy
②⑾⑮⑫①⑬⑩	tramping
②⑾⑮⑫⑼⒁⑹	tramways
②⑾⑮⑿⑥④⒋	transfer
②⑾⑮⑿⑹⑬②	transit
②⑾⑮①⑬⑩⑹	trappings
②⑾⑮⑷⑯⑪⑵	travelled
②⑾⑮⑷⑯⑪⒌	traveller
②⑾⑮⑷⑯⑪⑹	travels
②⑾⑯⑷⒋⑥②	traversed
②⑾⑭⑧⒌⑯⑥	treacherous
②⑾⑭⑵⑫⑬⑪	treadmill
②⑾⑭⑺⒌⒌⑹	treasurers
②⑾⑭⑴⑯⑪⑵	trebled
②⑾⑭⑫⑴⑯⑪	tremble
②⑾⑭⑫⑯⑪⒄	tremolo
②⑾⑭⑿⑧⑯⑹	trenches
②⑾⑭⑥①⑯⑥	trespass
②⑾⑭⑥⑯⑪⑹	trestles
②⑾⑬⑴⒏②⑥	tributes
②⑾⑬③⑯⑪⑵	trickled
②⑾⑬③⑪⑬⑩	trickling
②⑾⒂④⑪⑬⑩	trifling
②⑾⑬⑶⒌⑬⑩	triggering
②⑾⑬⑪⑯⑻⑬	trilogy
②⑾⑬⑫⑬⑩⑹	trimmings
②⑾⑬⑿⑬②⑬	trinity
②⑾⑬①⑪⑯②	triplet
②⑾⒂⑯⑫④②	triumphed
②⑾⒂⑯⑫④⑥	triumphs
②⑾⑰⑫⑴⒄⑿	trombone
②⑾⒃⑴⑯⑪⑵	troubled
②⑾⒃⑴⑯⑪⑹	troubles
②⑾⒃⑴⑪⑬⑩	troubling
②⑾⒅⑯⑿⑥⑬	truancy
②⑾⒃④⑯⑪⑹	truffles
②⑾⒅⑬⑹⑯⑫	truism
②⑾⒃⑫①⑯②	trumpet
②⑾⒃⑿⑧⑯⑿	truncheon
②⑾⒃⑥②⑯⑵	trusted
②⑾⒃⑥②⒀⑹	trustees
②⑾⒃⑥②⑬⑩	trusting
②⑾⒅⑤④⑯⑪	truthful
②⒏⑴⑨⑯⑪⒌	tubular
②⒃⑫⑴⑯⑪⑵	tumbled
②⒃⑫⑴⑪⑬⑩	tumbling
②⒃⑩⑥②⑯⑿	tungsten
②⒏⑿⑬⑹⒎⑿	tunisian
②⒋⑿⒌⑲⑿⑵	turnaround
②⒏②⑬⑪⑬⑻	tutelage
②⒏②⒉⒎⑪⑹	tutorials
②⑼⑭⑿②⑬⑹	twenties
②⑼⑭⑿②⒎⑤	twentieth
②⑼⑬⑩③⑯⑪	twinkle
②⑼⑬⑥②⑯⑵	twisted
②⑼⑬⑥②⑬⑩	twisting
②⒂①⑾⒂②⒌	typewriter
②⑬①⑬③⑯⑪	typical
②⑬①⑬③⑪⑬	typically
②⑬①⑬④⒂⑵	typified
②⑬①⑬④⒂⑹	typifies
②⒂①⑬⑥②⑥	typists
②⒂⑾⑯⑿②⑥	tyrants
⒃⑶⑪⑬⑿⑯⑥	ugliness
⒏③⑾⒁⑿⒎⑿	ukrainian
⒃⑪②⑬⑫⑯②	ultimate
⒃⑫⑴⑾⑭⑪⑯	umbrella
⒃⑫①②⒀⑿⑤	umpteenth
⒃⑿⑯⑴⑮⑦②	unabashed
⒃⑿⑯⑵⒉⑿⑵	unadorned
⒃⑿⒇⑪②⒌⑵	unaltered
⒃⑿⑳⑿⑥⒌⑵	unanswered
⒃⑿⑯⑦⒁⑫⑵	unashamed
⒃⑿⑯②⑮⑧②	unattached
⒃⑿⑴⒀②⑯⑿	unbeaten
⒃⑿⑴⑬⑪⒀④	unbelief
⒃⑿⑴⒂⑯⑥②	unbiased
⒃⑿⑥⒋②⑯⑿	uncertain
⒃⑿⑧⒁⑿⑻⑵	unchanged
⒃⑿⑧⒈②⑯⑵	uncharted
⒃⑿③⑰⑫⑯⑿	uncommon
⒃⑿③⒃⑷⒌⑵	uncovered
⒃⑿⑵⒁②⑯⑵	undated
⒃⑿⑵⒌③⒃②	undercut
⒃⑿⑵⒌⑵⑰⑶	underdog
⒃⑿⑵⒌④⑱②	underfoot
⒃⑿⑵⒌⑶⒄⑹	undergoes
⒃⑿⑵⒌⑶⑰⑿	undergone
⒃⑿⑵⒌⑪⒂⑹	underlies
⒃⑿⑵⒌⑪⒂⑿	underline
⒃⑿⑵⒌⑫⒂⑿	undermine
⒃⑿⑵⒌⑿⒀⑤	underneath
⒃⑿⑵⒌①⑬⑿	underpin
⒃⑿⑵⒌⑥⒂⑵	underside
⒃⑿⑵⒌②⒁③	undertake
⒃⑿⑵⒌②⒄⑿	undertone
⒃⑿⑵⒌②⑱③	undertook
⒃⑿⑵⒌⑾⒂②	underwrite
⒃⑿⑵⑬②⒋⑵	undeterred
⒃⑿⑵⑲②⑯⑵	undoubted
⒃⑿⑵⑾⑭⑥②	undressed
⒃⑿⒀⑹⑬⑪⑬	uneasily
⒃⑿⑭⑿⑵⑬⑩	unending
⒃⑿⒀③⑼⑯⑪	unequal
⒃⑿④⒁⑪⑬⑩	unfailing
⒃⑿④⒊⑿⑯⑥	unfairness
⒃⑿④⒀⑪⑬⑩	unfeeling
⒃⑿④⑭②⒌⑵	unfettered
⒃⑿④⒄⑪⑵⑹	unfolds
⒃⑿④⒉⑥⒀⑿	unforeseen
⒃⑿⑶⒁⑿⑪⑬	ungainly
⒃⑿⑶⒈⑵⑯⑵	unguarded
⒃⑿⑽⑭⑪⑤⑬	unhealthy
⒃⑿⑽⒀②⑯⑵	unheated
⒃⑿⑽⒀⑵⑯⑵	unheeded
⒃⑿⑽⒃⑾⑬⑵	unhurried
⒏⑿⑬④⒉⑫⑵	uniformed
⒏⑿⑬④⒉⑫⑹	uniforms
⒏⑿⑬④⒂⑬⑩	unifying
⒃⑿⑬⑫①⒊⑵	unimpaired
⒃⑿⑬⑿⑻⒌⑵	uninjured
⒏⑿⒎⑿⑬⑥②	unionist
⒏⑿⒀③⑿⑯⑥	uniqueness
⒏⑿⑬②⒊⒎⑿	unitarian
⒃⑿③⑭⑫①②	unkempt
⒃⑿⑪⒇④⑯⑪	unlawful
⒃⑿⑪⒂③⑪⑬	unlikely
⒃⑿⑪⒄⑵⑯⑵	unloaded
⒃⑿⑪⒄⑵⑬⑩	unloading
⒃⑿⑪⑰③⑬⑩	unlocking
⒃⑿⑫⑮⑾⑬⑵	unmarried
⒃⑿⑫⒅⑷⑬⑩	unmoving
⒃⑿⑿⒋⑷⑬⑩	unnerving
⒃⑿⒄①⑯⑿⑵	unopened
⒃⑿⑯①⒄⑹⑵	unopposed
⒃⑿①⑪⑮⑿⑵	unplanned
⒃⑿⑾⑮⑷⑯⑪	unravel
⒃⑿⑥⒁⑷⒌⑬	unsavoury
⒃⑿⑥③⒁⑸⑵	unscathed
⒃⑿⑥⑭②⑯⑪	unsettle
⒃⑿⑥⒂②⑪⑬	unsightly
⒃⑿⑥③⑬⑪⑵	unskilled
⒃⑿⑥⑰⑪⑷⑵	unsolved
⒃⑿⑥①⒆⑪⑵	unspoiled
⒃⑿⑥①⒆⑪②	unspoilt
⒃⑿⑥②⑭⑵⑬	unsteady
⒃⑿⑥⒅②⑯⑵	unsuited
⒃⑿②⒂⑫⑪⑬	untimely
⒃⑿②⑾⒁⑿⑵	untrained
⒃⑿⒏⑺⑱⑯⑪	unusual
⒃⑿⑷⒁⑪⑬⑩	unveiling
⒃⑿⑼⒀⑪⑵⑬	unwieldy
⒃⑿⑼⑬⑪⑬⑩	unwilling
⒃⑿⑼⒂⑹⑪⑬	unwisely
⒃⑿⑼⑬②⑬⑩	unwitting
⒃⑿⑾⑬②⑯⑿	unwritten
⒃①③⒃⑫⑬⑩	upcoming
⒃①⑵⒁②⑯⑵	updated
⒃①⑵⒁②⑬⑩	updating
⒃①⑶⑾⒁⑵⑹	upgrades
⒃①⑽⒀⑷⑯⑪	upheaval
⒃①⑪⑯⑿⑵⑹	uplands
⒃①⒌⑫⒄⑥②	uppermost
⒃①⑾⒂⑹⑬⑩	uprising
⒃①⑥⑭②⑬⑩	upsetting
⒃①⑥②⑾⒀⑫	upstream
⑨⑱⒌⒁⑿⒎⑫	uranium
⒋⑻⑯⑿②⑪⑬	urgently
⑨⑱⒌⑬⑿⒌⑬	urinary
⒏⑥⑪⑯⑥⑪⑬	uselessly
⒏②⑬⑪⒂⑹⑵	utilised
⒏②⑬⑪⑬②⑬	utility
⑷⒁③⑯⑿⑥⑬	vacancy
⑷⒁③⒁②⑯⑵	vacated
⑷⒁③⒁⑦⑯⑿	vacation
⑷⑮③⑥⒀⑿⑹	vaccines
⑷⑮③⑨⑱⑯⑥	vacuous
⑷⑮⑻⑬⑿⑯⑪	vaginal
⑷⒁⑶⑾⑯⑿②	vagrant
⑷⑮⑪⑬⑵⒁②	validate
⑷⑮⑪⑬⑵⑪⑬	validly
⑷⑮⑪⒏⑪⑯⑥	valueless
⑷⑮⑿⑵⑯⑪⑹	vandals
⑷⑮⑿⑬⑦⑯⑹	vanishes
⑷⑮⑿⑬⑦⑬⑩	vanishing
⑷⒊⒎⑴⑯⑪⑹	variables
⑷⒊⒎⑿⑥⑯⑹	variances
⑷⒊⑬⒁⑦⑯⑿	variation
⑷⑮⑾⑬③⒄⑥	varicose
⑷⒌⒂⑯②⑬⑹	varieties
⑷⑳⑥②⑿⑯⑥	vastness
⑷⒀⑬③⑯⑪⑹	vehicles
⑷⑭⑪⑷⑯②⑬	velvety
⑷⑭⑿⑵⑭②⑯	vendetta
⑷⑯⑿⒀⑦⑯⑿	venetian
⑷⑭⑿⑻⑯⑿⑥	vengeance
⑷⑭⑿⑻④⑯⑪	vengeful
⑷⑭⑿⑬⑥⑯⑿	venison
⑷⑭⑿⑯⑫⑯⑥	venomous
⑷⑭⑿②⑾⑯⑪	ventral
⑷⑭⑿⑧⒌⑬⑩	venturing
⑷⒌⑮⑥⑬②⑬	veracity
⑷⒋⑵⑬③②⑥	verdicts
⑷⑭⑾⑬④⒂⑵	verified
⑷⒋⑥⑯②⒂⑪	versatile
⑷⒋②⑬⑴⑾⒀	vertebrae
⑷⒋②⑬③⑯⑪	vertical
⑷⒋②⑬③⑪⑬	vertically
⑷⑭②⒌⑯⑿⑹	veterans
⑷⒂⑯⑵⒃③②	viaduct
⑷⒂⑴⑾⑯⑿②	vibrant
⑷⑬⑴⑾⑳②⒄	vibrato
⑷⑬⑦⑯⑥⑪⑬	viciously
⑷⑬③②⑬⑫⑹	victims
⑷⑬③②⒉⒎⑿	victorian
⑷⑬③②⒌⑬⑹	victories
⑷⑬③②⒉⒎⑥	victorious
⑷⒏④⒂⑿⑵⒌	viewfinder
⑷⒏①⒆⑿②⑥	viewpoints
⑷⑬⑪⑬⑻⒌⑹	villagers
⑷⑬⑪⑬⑻⑯⑹	villages
⑷⑬⑿⑨⒌⑵⑹	vineyards
⑷⒂⑯⑪⒁②⑥	violates
⑷⒂⑯⑪⑯⑿⑥	violence
⑷⒂⑯⑪⑯⑿②	violent
⑷⒂⑯⑪⑯②⑥	violets
⑷⒂⑯⑪⑬⑿⑹	violins
⑷⒋⑻⑬⑿⑯⑪	virginal
⑷⒋⑧⑱⑯⑪⑬	virtually
⑷⒋⑧⑱⒄⑥⒄	virtuoso
⑷⒂⑾⑯⑥⑯⑹	viruses
⑷⑬⑹⑯⑴⑯⑪	visible
⑷⑬⑹⑯⑴⑪⑬	visibly
⑷⑬⑺⑯⑿⒌⑬	visionary
⑷⑬⑹⑬②⑯⑵	visited
⑷⑬⑹⑬②⑬⑩	visiting
⑷⑬⑹⑬②⒌⑹	visitors
⑷⑬⑺⑱⑯⑪⑬	visually
⑷⑬②⑯⑫⑬⑿	vitamin
⑷⑬⑷⒁⑦⑯⑥	vivacious
⑷⑬⑷⑬⑵⑪⑬	vividly
⑷⒄③⒁⑦⑯⑿	vocation
⑷⑰⑪⑯②⒂⑪	volatile
⑷⑰⑪③⒁⑿⒄	volcano
⑷⑯⑪⑬⑦⑯⑿	volition
⑷⑰⑪⑬⑴⒇⑪	volleyball
⑷⑰⑪⑯⑿②⒍	volunteer
⑷⑰⑫⑬②⑬⑩	vomiting
⑼⒁⑥②③⒄②	waistcoat
⑼⒇③⑯⑴⑲②	walkabout
⑼⑰⑪⑯⑴⑬⑹	wallabies
⑼⒇⑪①⒁①⒌	wallpaper
⑼⒇⑪⑿⒃②⑥	walnuts
⑼⑰⑿⑵⒌⒌⑹	wanderers
⑼⑰⑿⑵⒌⑬⑩	wandering
⑼⒉⑵⑾⒄⑴⑹	wardrobes
⑼⒊⑽⑲⑹⑯⑹	warehouses
⑼⑰⑾⑯⑿②⑥	warrants
⑼⑰⑾⑯⑿②⑬	warranty
⑼⑰⑦⑯⑴⑯⑪	washable
⑼⒁⑥②④⑯⑪	wasteful
⑼⑰⑧⑵⑰⑶⑹	watchdogs
⑼⑰⑧⑫⒁③⒌	watchmaker
⑼⒇②⒌③⒉⑥	watercourse
⑼⒇②⒌④⒇⑪	waterfall
⑼⒇②⒌⑦⑭⑵	watershed
⑼⒇②⒌⑥⒂⑵	waterside
⑼⒇②⒌②⒂②	watertight
⑼⒇②⒌⑼⒁⑹	waterways
⑼⒁⑷⑪⑭⑩⑤	wavelength
⑼⒀③⑯⑿⑬⑩	weakening
⑼⑭①⑯⑿⑾⑬	weaponry
⑼⒀③⑭⑿⑵⑹	weekends
⑼⑭⑪③⑯⑫⑵	welcomed
⑼⑭⑪③⑯⑫⑹	welcomes
⑼⑭⑪⑦⑫⑯⑿	welshman
⑼⑭⑥②⒌⑪⑬	westerly
⑼⑭⑥②⒌⑿⑹	westerns
⑼⑭⑥②⑼⒌⑵	westward
⑼⒀⑪⑴⑮⑾⒄	wheelbarrow
⑼⒊⑯⑴⑲②⑥	whereabouts
⑼⒊⑼⑬⑸⒇⑪	wherewithal
⑼⑬⑫①⒌⑬⑩	whimpering
⑼⒋⑪⑼⑬⑿⑵	whirlwind
⑼⑬⑥①⒌⑬⑩	whispering
⑼⒂②⑼⑰⑦②	whitewashed
⑽⒄⑪⑥⒁⑪⒌	wholesaler
⑼⑬③⑯⑵⑪⑬	wickedly
⑼⒂⑵⑯⑿⑬⑩	widening
⑼⑬⑵⒄⑽⑱⑵	widowhood
⑼⒂⑪⑵③⑮②	wildcat
⑼⒂⑪⑵⑯⑥②	wildest
⑼⒂⑪⑵⑪⒂④	wildlife
⑼⒂⑪⑵⑿⑯⑥	wildness
⑼⑬⑪④⑯⑪⑬	wilfully
⑼⑬⑪⑬⑩⑪⑬	willingly
⑼⑬⑿⑵④⒇⑪	windfall
⑼⒂⑿⑵⑬⑩⑹	windings
⑼⑬⑿⑵⑫⑬⑪	windmill
⑼⑬⑿⑵①⒂①	windpipe
⑼⑬⑥②④⑯⑪	wistful
⑼⑬⑸⑵⑾⒇⑿	withdrawn
⑼⑬⑸⑽⑭⑪⑵	withheld
⑼⑬⑸⑽⒄⑪⑵	withhold
⑼⑬②⑿⑯⑥②	witnessed
⑼⑬⑹⒌⑵⑾⑬	wizardry
⑼⑱⑫⑯⑿⑪⑬	womanly
⑼⒃⑿⑵⒌⑬⑩	wondering
⑼⒃⑿⑵⑾⑯⑥	wondrous
⑼⑱⑵⑪⑯⑿⑵	woodland
⑼⑱⑵①⑭③⒌	woodpecker
⑼⑱⑵⑼⑬⑿⑵	woodwind
⑼⒋③⑯⑴⑯⑪	workable
⑼⒋③⑴⑭⑿⑧	workbench
⑼⒋③⑫⒁②⑥	workmates
⑼⒋③①⑪⒁⑥	workplace
⑼⒋③⑦⒀②⑥	worksheets
⑼⒋③⑦⑰①⑥	workshops
⑼⒋⑪⑵⑼⒂⑵	worldwide
⑼⒋⑥⑯⑿⑬⑩	worsening
⑼⒋⑦⑬①⒌⑹	worshippers
⑼⒋⑦⑬①⑬⑩	worshipping
⑾⑭⑧⑯⑵⑪⑬	wretchedly
⑾⑬⑩③⑯⑪⑵	wrinkled
⑾⑬⑩③⑯⑪⑹	wrinkles
⑾⑬⑥②⑼⑰⑧	wristwatch
⑾⑰⑩⑵⒅⑬⑩	wrongdoing
⑾⑰⑩④⑯⑪⑬	wrongfully
⑨⒈⑵⑥②⑬③	yardstick
⑨⑭⑥②⒌⑵⒁	yesterday
⑨⒃⑩⑶⑯⑥②	youngest
⑨⒃⑩⑥②⒌⑹	youngsters
⑨⒉⑥⑭⑪⑷⑹	yourselves
⒏⑶⒄⑥⑪⑳⑷	yugoslav
⑹⒄⑰⑪⑯⑻⑬	zoology
