⑯⑴⑮⑿⑵⑯⑿	abandon
⑼⒃⑿⑥⑭⑪④	oneself
⑰⑿⑪⑱③⒌⑹	onlookers
⑰⑿⑾⒃⑦⑯⑹	onrushes
⑰⑿⑥⑪⒇②⑥	onslaughts
⒄①⑮⑥⑬②⑬	opacity
⒄①⒁③⑿⑯⑥	opaqueness
⒄①⑯⑿⑬⑩⑹	openings
⒄①⑯⑿⑿⑯⑥	openness
⒄①⑯⑿⑼⒋③	openwork
⑰①⒌⑯⑴⑯⑪	operable
⑰①⒌⒁②⑯⑵	operated
⑰①⒌⑮②⑬③	operatic
⑰①⒌⒁②⑬⑩	operating
⑰①⒌⒁⑦⑯⑿	operation
⑰①⒌⑯②⑬⑷	operative
⑰①⒌⒁②⒌⑹	operators
⑰①⒌⑭②⑯⑹	operettas
⑰④⑤⑮⑪⑫⒎	ophthalmia
⑯①⑬⑿⑨⑯⑿	opinion
⑯①⑰⑥⑯⑫⑹	opossums
⑯①⒄⑿⑯⑿②	opponent
⑰①⑯⑹⑬②⑥	opposites
⑯①⑾⑭⑥⑯⑹	oppresses
⑯①⑾⑭⑥⑬⑩	oppressing
⑯①⑾⑭⑦⑯⑿	oppression
⑯①⑾⑭⑥⑬⑷	oppressive
⑯①⑾⑭⑥⒌⑹	oppressors
⑰①②⑯②⑬⑷	optative
⑰①②⑬③⑯⑪	optical
⑰①②⑬③⑪⑬	optically
⑰①②⑬⑦⑯⑿	optician
⑰①②⑬⑫⑯⑪	optimal
⑰①②⑬⑫⒂⑹	optimize
⑰①②⑬⑫⑯⑫	optimum
⑰①⑦⑯⑿⑯⑪	optional
⑰⑾⑯③⑯⑪⑹	oracles
⒌⑮③⑨⑯⑪⒌	oracular
⑰⑾⑬⑿⑻⒁⑵	orangeade
⑰⑾⑬⑿⑻⑯⑹	oranges
⑰⑾⒁⑦⑯⑿⑹	orations
⑰⑾⑯②⒌⑬⑹	oratories
⑰⑾⑯②⒉⑬⒄	oratorio
⒉③⑬⑥②⑾⑯	orchestra
⒉⑵⑬⑿⑯⑪⑹	ordinals
⒉⑵⑬⑿⑯⑿⑥	ordinance
⒉⑵⑬⑿⑮⑿⑵	ordinand
⒉⑶⑮⑿⑬③⑥	organics
⒉⑶⑯⑿⒂⑹⑵	organised
⒉⑶⑯⑿⒂⑹⒌	organiser
⒉⑶⑯⑿⑬⑥②	organist
⒉⑶⑮⑹⑯⑫⑹	orgasms
⒉⑬⑭⑿②⑯⑪	oriental
⒉⒎⑿②⒁②⑥	orientates
⑰⑾⑬⑶⑳⑫⑬	origami
⒌⑬⑻⑬⑿⑯⑪	original
⒌⑬⑻⑬⑿⒁②	originate
⑰⑾⑬⑻⑬⑿⑹	origins
⑰⑾⑬⑹⑯⑿⑹	orisons
⒉⑿⑯⑫⑭⑿②	ornament
⒉⑿⑯⑫⑯⑿②	ornament
⒉⑿⒁②⑿⑯⑥	ornateness
⑰⑾⑬⑥⑾⒅②	orrisroot
⒉⑤⑯⑵⑰③⑥	orthodox
⒉②⑯⑪⑯⑿⑹	ortolans
⑰⑾⑬③⑥⑯⑹	oryxes
⑰⑥⑬⑪⒁②⑥	oscillates
⑰⑥⑬⑪⒁②⒌	oscillator
⑰⑥⑬④⒂⑬⑩	ossifying
⑰②⑯⑫⑯⑿⑹	ottomans
⒅⑴⑪⑬⑭②⑥	oubliettes
⑲⒌⑥⑭⑪⑷⑹	ourselves
⑲②⑴⑬⑵⑬⑩	outbidding
⑲②⑴⑾⒁⑷⑵	outbraved
⑲②⑴⑾⒁⑷⑹	outbraves
⑲②⑴⑾⒁③⑥	outbreaks
⑲②⑴⒋⑥②⑥	outbursts
⑲②③⑳⑥②⑥	outcasts
⑲②③⑪⑳⑥②	outclassed
⑲②③⑾⑰①⑥	outcrops
⑲②⑵⒁②⑯⑵	outdated
⑲②⒌⑫⒄⑥②	outermost
⑲②④⒁⑥⑯⑹	outfaces
⑲②④⒁⑥⑬⑩	outfacing
⑲②④⒀⑪⑵⒌	outfielder
⑲②④⒀⑪⑵⑹	outfields
⑲②④⒂②⑬⑩	outfighting
⑲②④⑬②⑯⑵	outfitted
⑲②④⑬②⒌⑹	outfitters
⑲②④⑬②⑬⑩	outfitting
⑲②④⑪⑮⑩③	outflank
⑲②④⑰③⑥②	outfoxed
⑲②⑶⒄⑬⑩⑹	outgoings
⑲②⑶⑾⒅①⑥	outgroups
⑲②⑶⑾⒄⑬⑩	outgrowing
⑲②⑶⑾⒄⑤⑥	outgrowths
⑲②⑽⑲⑹⑯⑹	outhouses
⑲②⑪⑳⑥②⑥	outlasts
⑲②⑪⒂⑿⑬⑩	outlining
⑲②⑪⑬⑷⑬⑩	outliving
⑲②⑫⒈⑧⑯⑹	outmarches
⑲②⑫⒈⑧⑬⑩	outmarching
⑲②⑫⑮⑧⑯⑹	outmatches
⑲②⑫⑮⑧⑬⑩	outmatching
⑲②⑫⒄⑵⑯⑵	outmoded
⑲②⑿⒃⑫⑴⒌	outnumber
⑲②①⑪⒁⑬⑩	outplaying
⑲②①⒆⑿②⑥	outpoints
⑲②①⒄⑥②⑥	outposts
⑲②①⒉⑬⑩⑹	outpourings
⑲②①⑱②⑬⑩	outputting
⑲②⑾⒁⑻⑯⑥	outrageous
⑲②⑾⒁⑻⑯⑹	outrages
⑲②⑾⒁⑻⑬⑩	outraging
⑲②⑾⒁⑿⑻⑵	outranged
⑲②⑾⑮⑩③②	outranked
⑲②⑾⑮⑩③⑥	outranks
⑲②⑾⑬⑵⑯⑿	outridden
⑲②⑾⒂⑵⒌⑹	outriders
⑲②⑾⒂⑵⑬⑩	outriding
⑲②⑾⑬⑶⒌⑹	outriggers
⑲②⑾⒂⑷⑯⑪	outrival
⑲②⑾⒃⑿⑬⑩	outrunning
⑲②⑥⒁⑪⑬⑩	outsailing
⑲②⑦⒂⑿⑬⑩	outshining
⑲②⑥⒂⑵⒌⑹	outsiders
⑲②⑥③⒋②⑥	outskirts
⑲②⑥⑫⒈②⑥	outsmarts
⑲②⑥①⑮⑿⑵	outspanned
⑲②⑥①⑮⑿⑹	outspans
⑲②⑥①⑾⑭⑵	outspread
⑲②⑥②⒁⑬⑩	outstaying
⑲②⑥②⑾⑬①	outstrip
⑲②⑷⒄②⑯⑵	outvoted
⑲②⑷⒄②⑬⑩	outvoting
⑲②⑼⒌⑵⑪⑬	outwardly
⑲②⑼⑬②⑯⑵	outwitted
⑲②⑼⑬②⑬⑩	outwitting
⒄⑷⒁⑦⑯⑿⑹	ovations
⒄⑷⒌⑮③②⑥	overacts
⒄⑷⒌⒈⑧⑯⑹	overarches
⒄⑷⒌⒈⑧⑬⑩	overarching
⒄⑷⒌⑴⒊⑬⑩	overbearing
⒄⑷⒌⑴⑬⑵⑹	overbids
⒄⑷⒌⑴⑪⒄⑿	overblown
⒄⑷⒌⑴⒄⑪⑵	overbold
⒄⑷⒌⑴⑬⑹⑬	overbusy
⒄⑷⒌③⒇⑪⑵	overcalled
⒄⑷⒌③⒇⑪⑹	overcalls
⒄⑷⒌③⑳⑥②	overcast
⒄⑷⒌⑧⒈⑻⑵	overcharged
⒄⑷⒌③⑪⒄⑸	overclothe
⒄⑷⒌③⑪⑲⑵	overcloud
⒄⑷⒌③⒄②⑥	overcoats
⒄⑷⒌③⒃⑫⑹	overcomes
⒄⑷⒌③⑱③②	overcooked
⒄⑷⒌③⑱③⑥	overcooks
⒄⑷⒌③⑾⑰①	overcrop
⒄⑷⒌③⑾⑲⑵	overcrowd
⒄⑷⒌⑵⒅⑬⑩	overdoing
⒄⑷⒌⑵⒄⑥②	overdosed
⒄⑷⒌⑵⑾⒇⑿	overdrawn
⒄⑷⒌⑵⑾⒇⑹	overdraws
⒄⑷⒌⑵⑾⑭⑥	overdress
⒄⑷⒌⑵⑾⒂⑷	overdrive
⒄⑷⒌⒀②⑯⑿	overeaten
⒄⑷⒌⒀②⑬⑩	overeating
⒄⑷⒌④⒀⑵⑹	overfeeds
⒄⑷⒌④⑪⒂⑹	overflies
⒄⑷⒌④⑪⒄⑵	overflowed
⒄⑷⒌④⑪⒄⑿	overflown
⒄⑷⒌④⑪⒄⑹	overflows
⒄⑷⒌④⑰⑿⑵	overfond
⒄⑷⒌⑶⑾⒄⑿	overgrown
⒄⑷⒌⑶⑾⒄⑤	overgrowth
⒄⑷⒌⑽⑮⑿⑵	overhand
⒄⑷⒌⑽⑮⑩⑹	overhangs
⒄⑷⒌⑽⒇⑪⑵	overhauled
⒄⑷⒌⑽⒇⑪⑹	overhauls
⒄⑷⒌⑽⑭⑵⑹	overheads
⒄⑷⒌⑽⒍⑬⑩	overhearing
⒄⑷⒌⑽⒀②⑥	overheats
⒄⑷⒌⑪⑮⑿⑵	overland
⒄⑷⒌⑪⑮①②	overlapped
⒄⑷⒌⑪⑮①⑥	overlaps
⒄⑷⒌⑪⒁⑬⑩	overlaying
⒄⑷⒌⑪⒀①②	overleaped
⒄⑷⒌⑪⒀①⑥	overleaps
⒄⑷⒌⑪⑭①②	overleapt
⒄⑷⒌⑪⒄⑵⑹	overloads
⒄⑷⒌⑪⑱③②	overlooked
⒄⑷⒌⑪⑱③⑥	overlooks
⒄⑷⒌⑪⒉⑵⑹	overlords
⒄⑷⒌⑪⒂⑬⑩	overlying
⒄⑷⒌①⑳⑥②	overpassed
⒄⑷⒌①⒁⑬⑩	overpaying
⒄⑷⒌①⑪⒁⑵	overplayed
⒄⑷⒌①⑪⒁⑹	overplays
⒄⑷⒌①⑪⒃⑥	overplus
⒄⑷⒌①⑲⒌⑵	overpowered
⒄⑷⒌①⑲⒌⑹	overpowers
⒄⑷⒌①⑾⒁⑹	overpraise
⒄⑷⒌①⑾⑲⑵	overproud
⒄⑷⒌⑾⒁②⑥	overrates
⒄⑷⒌⑾⒀⑧②	overreached
⒄⑷⒌⑾⒂⑵⑹	overrides
⒄⑷⒌⑾⒅⑪⑵	overruled
⒄⑷⒌⑾⒅⑪⑹	overrules
⒄⑷⒌⑾⒃⑿⑹	overruns
⒄⑷⒌⑥⒀⑬⑩	overseeing
⒄⑷⒌⑥⒀⒌⑹	overseers
⒄⑷⒌⑥⒍⒎⑥	overserious
⒄⑷⒌⑥⒄⑬⑩	oversewing
⒄⑷⒌⑦⑮⑵⒄	overshadow
⒄⑷⒌⑦⒅②⑥	overshoots
⒄⑷⒌⑥⒂②⑥	oversights
⒄⑷⒌⑥③⒋②	overskirt
⒄⑷⒌⑥⑪⒀①	oversleep
⒄⑷⒌⑥①⑬⑪	overspill
⒄⑷⒌⑥②⒁②	overstate
⒄⑷⒌⑥②⒁⑵	overstayed
⒄⑷⒌⑥②⒁⑹	overstays
⒄⑷⒌⑥②⑭①	overstep
⒄⑷⒌⑥②⑰③	overstock
⒄⑷⒌②⒁③⑥	overtakes
⒄⑷⒌②⑮③⑥	overtax
⒄⑷⒌⑤⑾⒄⑿	overthrown
⒄⑷⒌⑤⑾⒄⑹	overthrows
⒄⑷⒌②⒄⑿⑹	overtones
⒄⑷⒌②⑰①②	overtopped
⒄⑷⒌②⑰①⑥	overtops
⒄⑷⒌⑧⑱⒌⑹	overtures
⒄⑷⒌②⒋⑿⑵	overturned
⒄⑷⒌②⒋⑿⑹	overturns
⒄⑷⒌⑷⑮⑪⒏	overvalue
⒄⑷⒌⑼⑭⑪⑫	overwhelm
⒄⑷⒌⑼⒋③②	overworked
⒄⑷⒌⑼⒋③⑥	overworks
⒄⑷⑬⑵⒃③②	oviduct
⒄⑷⑬①⒌⑯⑥	oviparous
⑰③⑥⑬⑵⒂⑹	oxidise
⑰③⑥⒄⑿⒎⑿	oxonian
⑰③⑥②⒁⑪⑹	oxtails
⑰③⑥⑬⑻⑯⑿	oxygen
①⒁⑥⑫⒁③⒌	pacemaker
①⒁⑥⑥⑭②⒌	pacesetter
①⑮③⑬⑵⒋⑫	pachyderm
①⑯⑥⑬④⑬③	pacific
①⑮⑥⑬④⒂⑵	pacified
①⑮⑥⑬④⒂⑹	pacifies
①⑮③⑬⑻⑯⑹	packages
①⑮③⑬⑻⑬⑩	packaging
①⑮⑵⑪⑰③②	padlocked
①⑮⑵⑪⑰③⑥	padlocks
①⑮⑻⑯⑿②⑥	pageants
①⑯⑶⒄⑵⑯⑹	pagodas
①⒁⑪④⑱⑪⑹	pailfuls
①⒁⑿④⑯⑪⑬	painfully
①⒁⑿③⑬⑪⒌	painkiller
①⒁⑿②⑬⑩⑹	paintings
①⒁⑿②⑼⒋③	paintwork
①⑯⑻⑳⑫⑯⑹	pyjamas
①⑮⑪⑯⑥⑯⑹	palaces
①⑮⑪⑯⑵⑬⑿	paladin
①⑮⑪⑯②⑯⑪	palatal
①⑯⑪⒁⑦⑯⑪	palatial
①⑯⑪⑳⑷⒌⑵	palavered
①⑯⑪⑳⑷⒌⑹	palavers
①⒇⑪④⑾⑬⑹	palfreys
①⑮⑪⑬⑥⒁⑵	palisade
①⒇⑪⑴⒊⒌⑹	pallbearers
①⑮⑪⑬⒁②⑥	palliates
①⑮⑪⒎②⑬⑷	palliative
①⑮⑪⑬⑵⑪⑬	pallidly
①⑮⑪⑬⑯⑥②	palliest
①⑮⑪⑫⑭②⒄	palmetto
①⑳⑫⑬⑯⑥②	palmiest
①⑳⑫⑬⑥②⑥	palmists
①⒇⑪⑹⑬⑬⑩	palsying
①⒇⑪②⒌⑬⑩	paltering
①⒇⑪②⑾⑬⒌	paltrier
①⑮⑫①⒌⑬⑩	pampering
①⑮⑫④⑪⑯②	pamphlet
①⑮⑿⑯⑥⒎⑹	panaceas
①⑮⑿⑯⑫⑳⑹	panamas
①⑮⑿③⒁③⑥	pancakes
①⑮⑩③⑾⒎⑥	pancreas
①⑮⑿⑵⒌⑬⑩	pandering
①⑮⑿⑯⑪⑬⑩	panelling
①⑮⑿⑬③⑬⑩	panicking
①⑮⑿⑬③⑬⑿	pannikin
①⑮⑿⑯①⑪⑬	panoply
①⑮⑿⒌⑳⑫⑯	panorama
①⑮⑿⑤⒎⑿⑹	pantheons
①⑮⑿②⒂⑪⑹	pantiles
①⑮⑿②⑾⑬⑹	pantries
①⒁①⑯⑥⑬⑹	papacies
①⒁①⒌⑴⑮③	paperback
①⒁①⒌⑿⒂④	paperknife
①⒁①⒌⑪⑯⑥	paperless
①⒁①⒌⑫⑬⑪	papermill
①⒁①⒌⑼⒁②	paperweight
①⒁①⒌⑼⒋③	paperwork
①⒁①⑬⑥②⑥	papists
①⑯①⒅⑥⑯⑹	papooses
①⑮①⑾⑬③⑯	paprika
①⑮①⑱⑯⑿⑹	papuans
①⑯①⒂⑾⑯⑥	papyrus
①⑮⑾⑯⑴⑯⑪	parable
①⒌⑮⑴⑯⑪⑯	parabola
①⑮⑾⑯⑦⒅②	parachute
①⑮⑾⑯⑵⒂⑫	paradigm
①⑮⑾⑯⑵⒂⑥	paradise
①⑮⑾⑯④⑬⑿	paraffin
①⑮⑾⑯⑶⑯⑿	paragon
①⑮⑾⑯③⒀②	parakeet
①⑮⑾⑯⑪⑭⑪	parallel
①⑮⑾⑯⑪⒂⑹	paralyse
①⒌⑮⑫⑬②⒌	parameter
①⑮⑾⑯⑫⑱⒌	paramour
①⑮⑾⑯⑿⒆⑯	paranoia
①⑮⑾⑯⑿⒆⑵	paranoid
①⑮⑾⑯①⑭②	parapet
①⑮⑾⑯⑥⒂②	parasite
①⑮⑾⑯⑥⑰⑪	parasol
①⒈⑴⒆⑪⑬⑩	parboiling
①⒈⑥⑯⑪⑬⑩	parcelling
①⒈⑧⑫⑯⑿②	parchment
①⒈⑵⑯⑿⒌⑹	pardoners
①⒈⑵⑯⑿⑬⑩	pardoning
①⒊⑯⑿②⑬⑻	parentage
①⒌⑭⑿②⑯⑪	parental
①⒌⒂⑯②⑯⑪	parietal
①⑮⑾⑬⑦⑯⑹	parishes
①⒌⑬⑦⑯⑿⒌	parishioner
①⒌⑬⑹⒎⑿⑹	parisians
①⒈③⑪⑮⑿⑵	parkland
①⒈⑫⑬⑹⑮⑿	parmesan
①⒌⒄③⒎⑪⑬	parochially
①⑮⑾⑯⑵⑬⑵	parodied
①⑮⑾⑯⑵⑬⑹	parodies
①⑮⑾⑬⑥⒂⑵	parricide
①⒈⑥⑿⑬①⑥	parsnips
①⒈⑥⑯⑿⑬⑻	parsonage
①⒈②⒁③⑯⑿	partaken
①⒈②⒁③⑬⑩	partaking
①⒈⑤⑯⑿⑰⑿	parthenon
①⒈②⑬③⑯⑪	particle
①⒈②⑬⑹⑮⑿	partisan
①⒈②⑬⑦⑯⑿	partition
①⒈②⑬②⑬⑷	partitive
①⒈②⑿⒌⑬⑩	partnering
①⒈⑷⑯⑿⒅⑹	parvenus
①⑳⑥⑯⑴⑯⑪	passable
①⑳⑥⑯⑴⑪⑬	passably
①⑮⑥⑬⑻⑯⑹	passages
①⑮⑥⑬⑻⑼⒁	passageway
①⑳⑥⑴⑱③⑥	passbooks
①⑮⑥⑬⑿⑻⒌	passenger
①⑮⑥①⒈②⒅	passepartout
①⑮⑦⑯⑿⑯②	passionate
①⑮⑥⑬⑷⑪⑬	passively
①⑳⑥⒄⑷⒌⑹	passovers
①⑳⑥①⒉②⑥	passports
①⑳⑥⑼⒋⑵⑹	passwords
①⒁⑥②⑴⒉⑵	pasteboard
①⑮⑥②⑯⑪⑹	pastels
①⑮⑥②⒌⑿⑹	pasterns
①⑳⑥⑧⒌⒂⑹	pasteurise
①⑮⑥②⑬⑪⑹	pastilles
①⑳⑥②⒂⑫⑹	pastimes
①⒁⑥②⑬⑩⑹	pastings
①⑳⑥②⒌⑯⑪	pastoral
①⑳⑥②⒌⑯②	pastorate
①⒁⑥②⑾⑬⑹	pastries
①⑳⑥⑧⒌⑬⑻	pasturage
①⑳⑥⑧⒌⑬⑩	pasturing
①⑮⑧⑬⑯⑥②	patchiest
①⑮⑧⑬⑿⑯⑥	patchiness
①⑯②⑭⑪⑯⑹	patellas
①⒁②⑯⑿②⒀	patentee
①⒁②⑯⑿②⑥	patents
①⑯②⒋⑿⑯⑪	paternal
①⑯⑤⑭②⑬③	pathetic
①⑮⑤⑯⑻⑯⑿	pathogen
①⒁⑦⑯⑿②⑥	patients
①⑯②⒀⑿⑯⑹	patinas
①⑯②⒀⑥⒌⑬	patisserie
①⒁②⑾⒎⑪⑹	patrials
①⒁②⑾⑬⒈③	patriarch
①⒁②⑾⒎②⑥	patriots
①⑯②⑾⒄⑪⑵	patrolled
①⑯②⑾⒄⑪⑹	patrols
①⒁②⑾⑯⑿⑹	patrons
①⑮②⒌⑿⑬⑩	patterning
①⒇①⒌⒂⑹⑵	pauperized
①⒁⑷⑫⑯⑿②	pavement
①⒇⑿⑦⑰①⑥	pawnshops
①⒁⑫⑳⑥②⒌	paymaster
①⒁⑫⑯⑿②⑥	payments
①⒁⑥⑪⑬①⑥	payslips
①⒀⑵⒀⑭⑥⒁	pdsa
①⒀⑥⑯⑴⑯⑪	peaceable
①⒀⑥⑯⑴⑪⑬	peaceably
①⒀⑥④⑯⑪⑬	peacefully
①⒀⑥⑫⒁③⒌	peacemaker
①⒀③⑬⑯⑥②	peakiest
①⒋⑪⑬⑯⑥②	pearliest
①⑭⑹⑯⑿②⑥	peasants
①⒀⑦⒅②⒌⑹	peashooters
①⒀⑥⒅①⒌⑹	peasoupers
①⒀②⑬⑯⑥②	peatiest
①⑭③⑯⑴⑯⑪	peccable
①⑭③②⒌⑯⑪	pectoral
①⑬③⒏⑿⒍⑬	pecuniary
①⑭⑵⑯⑶⑰⑶	pedagogue
①⑭⑵⑯⑪⑬⑩	pedalling
①⑭⑵⑯⑿②⑥	pedants
①⑭⑵⒌⑮⑥②	pederast
①⑭⑵⑬③⑮⑴	pedicab
①⑭⑵⑬⑶⑾⒀	pedigree
①⒀①⑽⒄⑪⑹	peepholes
①⒀⑷⑬⑦⑪⑬	peevishly
①⒀③⑬⑿⒀⑹	pekinese
①⑭⑪⑬③⑯⑿	pelican
①⑭⑪⒀⑥⑯⑹	pelisses
①⑯⑪⒅⑥⑬⑵	pellucid
①⑭⑪⑫⑯②⑥	pelmets
①⑭⑫⑬③⑯⑿	pemmican
①⒀⑿⑯⑪⒂⑹	penalise
①⑭⑿⑯⑪②⑬	penalty
①⑳⑿⑦⑳⑿⑹	penchants
①⑭⑿⑥⑯⑪⑵	pencilled
①⑭⑿⑥⑯⑪⑹	pencils
①⑭⑿⑵⑯⑿②	pendant
①⑭⑩⑶⑼⑬⑿	penguin
①⒀⑿⑬⑥⑯⑹	penises
①⑭⑿⑿⒂⑷⑹	penknives
①⑭⑿⑯⑿②⑥	pennants
①⑭⑿⑬⑪⑯⑥	penniless
①⑭⑿⑬⑼⒁②	pennyweight
①⑭⑿⑬⑼⒌⑤	pennyworth
①⑰⑿⑥⑬⑰⑿	pension
①⑭⑿⑦⑯⑿⑵	pensioned
①⑭⑿⑦⑯⑿⒌	pensioner
①⑭⑿⑦⑯⑿⑹	pensions
①⑭⑿⑥②⑰③	penstock
①⑭⑿②⑽⑲⑥	penthouse
①⑭⑿⑨⑱⒌⑬	penury
①⑭①⒌③⒉⑿	peppercorn
①⒌⑥⒀⑷⒌⑹	perceivers
①⒌⑥⒀⑷⑬⑩	perceiving
①⒋③⑯⑪⒁②	percolate
①⒌③⒃⑦⑯⑿	percussion
①⒌⑵⑬⑦⑯⑿	perdition
①⒌⑭⑿⒎⑪⑬	perennially
①⒌⑭⑿⒎⑪⑹	perennials
①⒌④⑭③②⑥	perfects
①⒋④⒋⑷⑬⑵	perfervid
①⒋④⑬⑵⑬⑹	perfidies
①⒌④⑬⑵⒎⑥	perfidious
①⒋④⒌⒁②⑥	perforates
①⒌④⒉⑫⒌⑹	performers
①⒌④⒉⑫⑬⑩	performing
①⒋④⒏⑫⒌⑹	perfumers
①⒌④⒏⑫⑬⑩	perfuming
①⒋⑶⑯⑪⑯⑹	pergolas
①⑭⑾⑬⑻⒀⑹	perigees
①⑭⑾⑯⑪⑬⑩	perilling
①⑭⑾⑯⑪⑯⑥	perilous
①⒌⑬⑫⑬②⒌	perimeter
①⒍⑬⑰⑵⑬③	periodic
①⒌⑬④⒌⑯⑪	peripheral
①⒌⑬④⒌⑬⑹	peripheries
①⑭⑾⑬⑦⒌⑹	perishers
①⑭⑾⑬⑦⑯⑹	perishes
①⑭⑾⑬⑦⑬⑩	perishing
①⑭⑾⑬⑼⑬⑶	periwig
①⒋③⑬⑯⑥②	perkiest
①⒋③⑬⑿⑯⑥	perkiness
①⒋⑫⒎⑴⑯⑪	permeable
①⒋⑫⑬⒁②⑥	permeates
①⒌⑫⑬⑦⑯⑿	permission
①⒌⑫⑬⑥⑬⑷	permissive
①⒌⑫⑬②⑯⑵	permitted
①⒌⑫⑬②⑬⑩	permitting
①⒌⑫⒏②⑯⑵	permuted
①⒌⑫⒏②⑬⑩	permuting
①⒌⑿⑬⑦⑯⑥	pernicious
①⒌⑰③⑥⒂⑵	peroxide
①⒌①⑪⑭③⑥	perplex
①⒋⑥⑬③⒏②	persecute
①⒋⑥⑯⑷⒍⑵	persevered
①⒋⑥⑯⑷⒍⑹	perseveres
①⒌⑥⑬⑫⑯⑿	persimmon
①⒌⑥⑬⑥②⑥	persists
①⒋⑥⑯⑿⑬⑻	personage
①⒋⑥⑯⑿⑯⑪	personal
①⒌⑥⒄⑿⑯⑹	personas
①⒋⑥⑯⑿⒁②	personate
①⒋⑥⑯⑿⑭⑪	personnel
①⒋⑥①⑭③⑥	perspex
①⒌⑥①⒂⒌⑵	perspired
①⒌⑥①⒂⒌⑹	perspires
①⒌⑥⑼⒁⑵⑹	persuades
①⒌②⒁⑿⑬⑩	pertaining
①⒌②⒋⑴⑬⑩	perturbing
①⒌⒅⑹⑯⑪⑹	perusals
①⒌⒅⑷⒎⑿⑹	peruvians
①⒌⑷⒁⑵⑯⑵	pervaded
①⒌⑷⒁⑵⑬⑩	pervading
①⒌⑷⒁⑺⑯⑿	pervasion
①⒌⑷⒁⑥⑬⑷	pervasive
①⒌⑷⒋⑥⑪⑬	perversely
①⒌⑷⒋⑺⑯⑿	perversion
①⒌⑷⒋②⑯⑵	perverted
①⒌⑷⒋②⑬⑩	perverting
①⑯⑥⒁②⑯⑹	pesetas
①⑭⑥②⒌⑬⑩	pestering
①⑯②⑬⑦⑯⑿	petition
①⑭②⑾⑯⑪⑹	petrels
①⑭②⑾⑬④⒂	petrify
①⑭②⑬③⒄②	petticoat
①⑭②⑬⑯⑥②	pettiest
①⑭②⑬⑿⑯⑥	pettiness
①⑭②⑬⑦⑪⑬	pettishly
①⑯②⒏⑿⒎⑹	petunias
④⑮⑶⑯⑥⒂②	phagocyte
④⑮⑪⑮⑩③⑥	phalanx
④⑮⑪⑯⑥⑯⑹	phalluses
④⑮⑿②⑯⑫⑹	phantoms
④⑮⑾⑬⑥⒀⑹	pharisees
④⒈⑫⑯⑥⑬⑹	pharmacies
④⑮⑾⑬⑩③⑥	pharynx
④⑭⑹⑯⑿②⑥	pheasants
④⒀⑿⒄②⒂①	phenotype
④⑭⑾⑯⑫⒄⑿	pheremone
④⑬⑪⑮⑿⑵⒌	philander
④⑬⑪⑬①⒀⑿	philippine
④⒄⑿⑴⒅⑤⑥	phonebooths
④⒄⑿③⒇⑪⑹	phonecalls
④⑯⑿⒀⑫⑬③	phonemic
④⑯⑿⑭②⑬③	phonetic
④⑰⑥④⒁②⑥	phosphates
④⑰⑥④⒌⑯⑥	phosphorus
④⑬⑹⑬③⑯⑪	physical
④⑬⑹⑬③⑪⑬	physically
④⑬⑹⑬⑦⑯⑿	physician
①⒎⑿⑬⑥②⑥	pianists
①⒎⑿⒄⑪⑯⑹	pianolas
①⑬⑮⑥②⒌⑹	piastres
①⑬⑮②⑥⑯⑹	piazzas
①⒀⑴⑾⑰③⑥	pibrochs
①⑬③⑯⑵⒉⑹	picadors
①⑬③⒌⑭⑥③	picaresque
①⑬③⑯⑪⒄⑹	piccolos
①⑬③⑯⑴⑮③	pickaback
①⑬③⑯②⑯⑵	picketed
①⑬③⑯②⑬⑩	picketing
①⑬③⑿⑬③②	picnicked
①⑬③⑿⑬③⒌	picnicker
①⑬③⑿⑬③⑥	picnics
①⑬③②⒉⒎⑪	pictorial
①⑬③⑧⒌⑬⑩	picturing
①⒍⑥⑬⑩⑪⑬	piercingly
①⑬⑶⑴⒄②⑥	pigboats
①⑬⑶⑬⑯⑥②	piggiest
①⑬⑶⑬⑦⑪⑬	piggishly
①⑬⑶⑯⑪⑵⑬	piggledy
①⑬⑶⑬⑴⑮③	piggyback
①⑬⑶⑪⑯②⑥	piglets
①⑬⑶⑫⑯⑿②	pigment
①⑬⑶⑥③⑬⑿	pigskin
①⑬⑶⑥②⒂⑹	pigsties
①⑬⑶⑥⑼⑬⑪	pigswill
①⑬⑶②⒁⑪⑹	pigtails
①⒂③⑥②⑳④	pikestaff
①⑬⑪⑮⑥②⒌	pilaster
①⑬⑪⑧⒌⑵⑹	pilchards
①⑬⑪④⒌⑬⑻	pilferage
①⑬⑪④⒌⒌⑹	pilferers
①⑬⑪④⒌⑬⑩	pilfering
①⑬⑪⑶⑾⑬⑫	pilgrim
①⑬⑪⑬⑻⒌⑹	pillagers
①⑬⑪⑬⑻⑯⑹	pillages
①⑬⑪⑬⑻⑬⑩	pillaging
①⑬⑪⑴⑰③⑥	pillbox
①⑬⑪⒄③⒁⑥	pillowcase
①⒂⑪⑯②⑯⑵	piloted
①⒂⑪⑯②⑬⑩	piloting
①⑬⑫⑭⑿②⒄	pimento
①⑬⑫①⑯⑪⑵	pimpled
①⑬⑫①⑯⑪⑹	pimples
①⑬⑫①⑪⑬⒌	pimplier
①⑬⑿⑯④⒉⑹	pinafores
①⑬⑿⑧⑴⑭③	pinchbeck
①⒂⑿⑮①⑯⑪	pineapple
